,Tric_0_0,Tric_0_1,Tric_1_0,Tric_1_1,Tric_2_0,Tric_2_1,Tric_2_2,Tric_3_0,Tric_3_1,Tric_4_0,Tric_4_1,Tric_4_2,Tric_5_0,Tric_5_1,Tric_6_0,Tric_6_1,Tric_7_0,Tric_7_1,Tric_8_0,Tric_8_1,Tric_9_0,Tric_9_1,Tric_9_2,Tric_10_0,Tric_10_1,Tric_10_2,Tric_11_0,Tric_11_1,Tric_12_0,Tric_12_1,Tric_16_0,Tric_16_1,Tric_17_0,Tric_17_1,Tric_18_0,Tric_18_1,Tric_19_0,Tric_19_1,Tric_20_0,Tric_20_1,Tric_21_0,Tric_21_1,Tric_22_0,Tric_22_1,Tric_23_0,Tric_23_1,Tric_24_0,Tric_24_1,Class
0,0.9922778767136675,0.98058067569092,0.5000000000000001,1.0000000000000002,0.9899494936611665,1.0,1.0,0.9417419115948374,0.98058067569092,0.14285714285714282,0.7559289460184544,0.9449111825230678,0.9838699100999074,0.9486832980505137,0.9999999999999999,1.0,0.9922778767136675,0.9486832980505138,-0.5000000000000001,-0.5000000000000001,0.7999999999999998,0.9486832980505137,0.9922778767136675,-0.5000000000000001,-0.5000000000000001,0.0,0.9999999999999998,1.0,0.9486832980505137,0.9899494936611666,0.0,0.9819805060619659,0.1873171623163388,0.6622661785325219,0.8574929257125442,0.98058067569092,0.9899494936611665,1.0,0.9486832980505137,0.9999999999999998,-0.5555555555555556,-0.48566186425718266,0.98058067569092,0.9647638212377321,0.9922778767136675,0.9647638212377321,0.9486832980505137,0.9761870601839528,0
1,0.9999999999999999,0.98058067569092,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,0.7559289460184544,0.9449111825230678,0.18898223650461354,0.9899494936611665,0.9486832980505137,0.9999999999999999,1.0,0.8682431421244591,0.9486832980505138,-0.5000000000000001,0.0,0.9486832980505137,0.9922778767136675,0.9899494936611664,-0.5000000000000001,0.0,0.18898223650461363,0.9899494936611665,1.0,0.9899494936611666,0.9486832980505137,0.9819805060619659,0.9819805060619659,0.6622661785325219,0.6882472016116852,0.98058067569092,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999999999999998,-0.48566186425718266,-0.2581988897471611,0.9647638212377321,0.9647638212377321,0.9647638212377321,0.9922778767136675,0.9761870601839527,0.9761870601839528,1
2,0.9999999999999999,0.9999999999999998,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,0.98058067569092,0.8944271909999159,0.9449111825230678,0.18898223650461354,0.0,0.9899494936611665,0.9486832980505137,0.9999999999999999,0.9838699100999074,0.8682431421244591,0.98058067569092,0.0,0.1889822365046136,0.9922778767136675,0.9899494936611664,0.9486832980505137,0.0,0.18898223650461363,-0.5000000000000001,0.9899494936611665,1.0,0.9486832980505137,0.8574929257125441,0.9819805060619659,0.9999999999999998,0.6882472016116852,0.13245323570650439,0.9999999999999998,0.8944271909999159,1.0,1.0,0.9999999999999998,0.9999999999999998,-0.2581988897471611,0.08606629658238703,0.9647638212377321,0.9999999999999999,0.9922778767136675,0.8682431421244591,0.9761870601839527,0.9999999999999998,1
3,0.98058067569092,0.98058067569092,0.8660254037844385,-0.5,0.9984603532054125,0.9899494936611665,1.0,0.9999999999999999,0.98058067569092,-0.1889822365046136,0.7559289460184544,0.0,0.9838699100999074,0.8944271909999159,0.9922778767136675,0.9922778767136675,0.9999999999999999,0.9999999999999998,-1.0000000000000002,0.0,0.8682431421244591,0.9486832980505137,0.9486832980505137,-1.0000000000000002,0.0,-0.5000000000000001,0.98058067569092,0.9899494936611665,0.9999999999999999,0.9999999999999999,0.0,0.8660254037844385,0.0,0.32444284226152503,0.98058067569092,0.98058067569092,0.9984603532054125,0.9899494936611665,0.9486832980505137,0.9899494936611666,-0.7777777777777778,-0.3333333333333333,0.9230769230769229,0.9999999999999999,0.98058067569092,0.9999999999999999,0.9486832980505137,0.9922778767136675,0
4,0.9999999999999999,0.9999999999999998,-0.5,1.0000000000000002,0.9899494936611665,1.0,0.9899494936611665,0.9999999999999999,0.9999999999999999,0.7559289460184544,0.0,0.9449111825230678,0.96,0.9486832980505137,0.9922778767136675,0.9838699100999074,0.98058067569092,0.98058067569092,0.0,-0.5000000000000001,0.9486832980505137,0.9486832980505137,0.9838699100999074,0.0,-0.5000000000000001,0.5000000000000001,0.9999999999999999,1.0,0.9999999999999999,0.9899494936611666,0.8660254037844385,0.9999999999999998,0.32444284226152503,0.0,0.98058067569092,0.9999999999999999,0.9899494936611665,1.0,0.9899494936611665,0.9999999999999998,-0.3333333333333333,-0.5443310539518172,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9922778767136675,0.9999999999999998,1
5,0.9417419115948374,0.8574929257125441,-0.8660254037844385,-0.5000000000000001,0.8944271909999159,0.8944271909999159,0.9899494936611665,0.9922778767136675,0.9486832980505138,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999998,0.9999999999999999,1.0,0.9922778767136675,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.5000000000000001,0.9486832980505138,0.8944271909999159,0.9999999999999999,0.9999999999999999,0.0,0.8660254037844385,0.9233805168766386,0.9999999999999998,0.9486832980505138,0.9486832980505138,0.8944271909999159,0.8944271909999159,0.9899494936611665,0.9486832980505137,0.7777777777777778,0.48566186425718266,0.9922778767136675,0.9417419115948374,0.98058067569092,0.9922778767136675,0.9486832980505137,0.9999999999999998,0
6,0.9417419115948374,0.8574929257125441,-0.5000000000000001,0.5000000000000001,0.8944271909999159,0.9899494936611665,0.9899494936611665,0.9922778767136675,0.9486832980505138,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9838699100999074,0.9999999999999998,0.9999999999999999,0.9761870601839527,0.98058067569092,0.9486832980505138,1.0,0.5000000000000001,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0000000000000002,0.5000000000000001,0.5000000000000001,0.9486832980505138,0.9899494936611665,0.9999999999999999,0.9486832980505137,0.8660254037844385,0.654653670707977,0.9999999999999998,0.9999999999999998,0.9486832980505138,0.9486832980505138,0.8944271909999159,0.9899494936611665,0.9486832980505137,0.9486832980505137,0.48566186425718266,0.19245008972987526,0.9417419115948374,0.9922778767136675,0.9922778767136675,0.98058067569092,1.0,0.9999999999999998,0
7,0.9922778767136675,0.9486832980505137,-0.18898223650461368,-0.18898223650461368,0.8944271909999159,0.8944271909999159,0.7761140001162655,0.98058067569092,0.9999999999999998,0.9449111825230679,0.9449111825230679,0.9449111825230679,0.9216353751380653,0.9761870601839528,0.9486832980505138,0.9486832980505137,0.98058067569092,0.9999999999999998,1.0,1.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0000000000000002,1.0000000000000002,0.944911182523068,0.9486832980505138,0.8944271909999159,0.9999999999999999,0.9999999999999999,0.0,0.0,0.7894736842105262,0.7894736842105262,0.9999999999999998,0.9999999999999998,0.8944271909999159,0.8944271909999159,0.8574929257125441,0.8574929257125442,0.7777777777777778,0.7777777777777778,0.9922778767136675,0.9922778767136675,0.98058067569092,0.98058067569092,0.9486832980505137,0.9486832980505138,1
8,0.9417419115948374,0.9486832980505137,-0.9449111825230678,-0.7559289460184544,0.7761140001162655,0.7761140001162655,0.7761140001162655,0.98058067569092,0.9486832980505138,0.944911182523068,0.7857142857142856,0.5,1.0,0.9999999999999998,0.9486832980505138,0.7999999999999999,0.9922778767136675,0.98058067569092,1.0000000000000002,1.0000000000000002,0.9761870601839528,0.9761870601839528,0.9761870601839528,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8574929257125442,0.7761140001162655,0.9999999999999999,0.9999999999999999,-0.8660254037844385,-0.9999999999999998,0.838870492807861,0.7894736842105262,0.9999999999999998,0.9486832980505138,0.7761140001162655,0.7761140001162655,0.9899494936611665,0.9486832980505137,0.9428090415820634,1.0,0.9922778767136675,0.9984603532054125,0.8682431421244591,0.7893522173763262,0.7999999999999999,0.7071067811865475,1
9,0.9922778767136675,0.9899494936611665,-0.7559289460184544,-0.5000000000000001,0.7761140001162655,0.7761140001162655,0.7761140001162655,0.8682431421244591,0.8944271909999159,0.7857142857142856,0.5,0.5,0.9838699100999074,0.9761870601839528,0.7999999999999999,0.7071067811865475,0.9999999999999999,0.9999999999999999,1.0000000000000002,1.0000000000000002,0.9761870601839528,0.9761870601839528,0.9761870601839528,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.8574929257125442,0.7761140001162655,0.9999999999999999,0.9999999999999999,-0.9999999999999998,-0.8660254037844385,0.7894736842105262,0.48566186425718266,0.9486832980505138,0.8944271909999159,0.7761140001162655,0.7761140001162655,0.9486832980505137,0.8574929257125442,1.0,1.0,0.9984603532054125,0.9984603532054125,0.7893522173763262,0.7893522173763262,0.7071067811865475,0.7071067811865475,1
